"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2016-12-13,62.9800,62.9800000000,,,7775350500.9927660,489691574552.52440268000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-14,62.6800,62.6800000000,,,7775350501.0037540,487358969402.91530072000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-15,62.5800,62.5800000000,,,7775350501.0017890,486581434352.69195562000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-16,62.3000,62.3000000000,,,7775350500.9955390,484404336212.02207970000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-19,63.6200,63.6200000000,,,7775350501.0073500,494667798874.08760700000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-20,63.5400,63.5400000000,,,7775350501.0059830,494045770833.92015982000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-21,63.5400,63.5400000000,,,7775350501.0059830,494045770833.92015982000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-22,63.5500,63.5500000000,,,7775350500.9970400,494123524338.36189200000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-23,63.2400,63.2400000000,,,7775350500.9992800,491713165683.19446720000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-27,63.2800,63.2800000000,,,7775350500.9995290,492024179703.25019512000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-28,62.9900,62.9900000000,,,7775350501.0023590,489769328058.13859341000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-29,62.9000,62.9000000000,,,7775350500.9913670,489069546512.35698430000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2016-12-30,62.1400,62.1400000000,,,7775350500.9918140,483160280131.63132196000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-03,62.5800,62.5800000000,,,7775350501.0017890,486581434352.69195562000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-04,62.3000,62.3000000000,,,7775350500.9955390,484404336212.02207970000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-05,62.3000,62.3000000000,,,7775350500.9955390,484404336212.02207970000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-06,62.8400,62.8400000000,,,7775350501.0074160,488603025483.30602144000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-09,62.6400,62.6400000000,,,7775350501.0026120,487047955382.80361568000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-10,62.6200,62.6200000000,,,7775350501.0029330,486892448372.80366446000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-11,63.1900,63.1900000000,,,7775350501.0062530,491324398158.58512707000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-12,62.6100,62.6100000000,,,7775350500.9932840,486814694867.18951124000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-13,62.7000,62.7000000000,,,7775350501.0043230,487514476412.97105210000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-17,62.5300,62.5300000000,,,7775350500.9918780,486192666827.02213134000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-18,62.5000,62.5000000000,,,7775350500.9994980,485959406312.46862500000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
