"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2007-01-26,32.370,23.4079368669,,,,,,,,,,,,,,
2007-01-29,31.990,23.1331448987,,,,,,,,,,,,,,
2007-01-30,32.000,23.1403762663,,,,,,,,,,,,,,
2007-01-31,32.000,23.1403762663,,,,,,,,,,,,,,
2007-02-01,32.190,23.2777722504,,,,,,,,,,,,,,
2007-02-02,31.610,22.8583529305,,,,,,,,,,,,,,
2007-02-05,31.830,23.0174430174,,,,,,,,,,,,,,
2007-02-06,32.000,23.1403762663,,,,,,,,,,,,,,
2007-02-07,32.570,23.5525642185,,,,,,,,,,,,,,
2007-02-08,32.670,23.6248778944,,,,,,,,,,,,,,
2007-02-09,32.660,23.6176465268,,,,,,,,,,,,,,
2007-02-12,32.590,23.5670269537,,,,,,,,,,,,,,
2007-02-13,32.980,23.8490502894,,,,,,,,,,,,,,
2007-02-14,32.940,23.8201248191,,,,,,,,,,,,,,
2007-02-15,33.830,24.4637165340,,,,,,,,,,,,,,
2007-02-16,32.770,23.6971915702,,,,,,,,,,,,,,
2007-02-20,32.490,23.4947132779,,,,,,,,,,,,,,
2007-02-21,32.750,23.6827288350,,,,,,,,,,,,,,
2007-02-22,33.000,23.8635130246,,,,,,,,,,,,,,
2007-02-23,33.270,24.0587599493,,,,,,,,,,,,,,
2007-02-26,33.280,24.0659913169,,,,,,,,,,,,,,
2007-02-27,32.110,23.2199213097,,,,,,,,,,,,,,
2007-02-28,31.750,22.9595920767,,,,,,,,,,,,,,
2007-03-01,31.440,22.7354196816,,,,,,,,,,,,,,
2007-03-02,30.720,22.2147612156,,,,,,,,,,,,,,
2007-03-05,30.690,22.1930671129,,,,,,,,,,,,,,
2007-03-06,30.830,22.2943062590,,,,,,,,,,,,,,
2007-03-07,30.780,22.2581494211,,,,,,,,,,,,,,
2007-03-08,31.740,22.9523607091,,,,,,,,,,,,,,
2007-03-09,31.760,22.9668234443,,,,,,,,,,,,,,
2007-03-12,32.140,23.2416154124,,,,,,,,,,,,,,
2007-03-13,31.670,22.9017411360,,,,,,,,,,,,,,
2007-03-14,32.000,23.1403762663,,,,,,,,,,,,,,
2007-03-15,31.700,22.9234352388,,,,,,,,,,,,,,
2007-03-16,31.750,22.9595920767,,,,,,,,,,,,,,
2007-03-19,31.850,23.0319057525,,,,,,,,,,,,,,
2007-03-20,32.060,23.1837644718,,,,,,,,,,,,,,
2007-03-21,32.090,23.2054585745,,,,,,,,,,,,,,
2007-03-22,32.590,23.5670269537,,,,,,,,,,,,,,
2007-03-23,33.220,24.0226031114,,,,,,,,,,,,,,
2007-03-26,33.340,24.1093795224,,,,,,,,,,,,,,
2007-03-27,33.630,24.3190891823,,,,,,,,,,,,,,
2007-03-28,33.480,24.2106186686,,,,,,,,,,,,,,
2007-03-29,33.710,24.3769401230,,,,,,,,,,,,,,
