"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2017-11-16,3.2700,3.2700,,,,,,,,,,,,,,
2017-11-17,3.4100,3.4100,,,,,,,,,,,,,,
2017-11-20,3.3100,3.3100,,,,,,,,,,,,,,
2017-11-21,3.1700,3.1700,,,,,,,,,,,,,,
2017-11-22,3.1300,3.1300,,,,,,,,,,,,,,
2017-11-24,3.1800,3.1800,,,,,,,,,,,,,,
2017-11-27,3.1400,3.1400,,,,,,,,,,,,,,
2017-11-28,3.0400,3.0400,,,,,,,,,,,,,,
2017-11-29,2.9200,2.9200,,,,,,,,,,,,,,
2017-11-30,2.9800,2.9800,,,,,,,,,,,,,,
2017-12-01,2.8700,2.8700,,,,,,,,,,,,,,
2017-12-04,3.0500,3.0500,,,,,,,,,,,,,,
2017-12-05,2.9400,2.9400,,,,,,,,,,,,,,
2017-12-06,3.0200,3.0200,,,,,,,,,,,,,,
2017-12-07,2.9700,2.9700,,,,,,,,,,,,,,
2017-12-08,3.0000,3.0000,,,,,,,,,,,,,,
2017-12-11,3.0100,3.0100,,,,,,,,,,,,,,
2017-12-12,3.0100,3.0100,,,,,,,,,,,,,,
2017-12-13,3.0500,3.0500,,,,,,,,,,,,,,
2017-12-14,3.0800,3.0800,,,,,,,,,,,,,,
2017-12-15,3.0400,3.0400,,,,,,,,,,,,,,
2017-12-18,3.0600,3.0600,,,,,,,,,,,,,,
2017-12-19,3.0400,3.0400,,,,,,,,,,,,,,
2017-12-20,3.4700,3.4700,,,,,,,,,,,,,,
2017-12-21,3.5400,3.5400,,,,,,,,,,,,,,
2017-12-22,3.5200,3.5200,,,,,,,,,,,,,,
2017-12-26,3.6700,3.6700,,,,,,,,,,,,,,
2017-12-27,3.5700,3.5700,,,,,,,,,,,,,,
2017-12-28,3.6100,3.6100,,,,,,,,,,,,,,
2017-12-29,3.6700,3.6700,,,,,,,,,,,,,,
2018-01-02,3.7400,3.7400,,,,,,,,,,,,,,
2018-01-03,3.6600,3.6600,,,,,,,,,,,,,,
2018-01-04,3.7100,3.7100,,,,,,,,,,,,,,
2018-01-05,3.6500,3.6500,,,,,,,,,,,,,,
2018-01-08,3.4700,3.4700,,,,,,,,,,,,,,
2018-01-09,3.4600,3.4600,,,,,,,,,,,,,,
2018-01-10,3.5200,3.5200,,,,,,,,,,,,,,
2018-01-11,3.6200,3.6200,,,,,,,,,,,,,,
2018-01-12,3.6400,3.6400,,,,,,,,,,,,,,
2018-01-16,3.7600,3.7600,,,,,,,,,,,,,,
2018-01-17,3.5900,3.5900,,,,,,,,,,,,,,
2018-01-18,3.5300,3.5300,,,,,,,,,,,,,,
2018-01-19,3.5200,3.5200,,,,,,,,,,,,,,
2018-01-22,3.4000,3.4000,,,,,,,,,,,,,,
2018-01-23,3.5200,3.5200,,,,,,,,,,,,,,
2018-01-24,3.6100,3.6100,,,,,,,,,,,,,,
2018-01-25,3.4300,3.4300,,,,,,,,,,,,,,
2018-01-26,3.4400,3.4400,,,,,,,,,,,,,,
2018-01-29,3.3000,3.3000,,,,,,,,,,,,,,
2018-01-30,3.2300,3.2300,,,,,,,,,,,,,,
2018-01-31,3.2600,3.2600,,,,,,,,,,,,,,
2018-02-01,3.2400,3.2400,,,,,,,,,,,,,,
2018-02-02,3.0400,3.0400,,,,,,,,,,,,,,
2018-02-05,3.0100,3.0100,,,,,,,,,,,,,,
2018-02-06,2.9700,2.9700,,,,,,,,,,,,,,
2018-02-07,2.9200,2.9200,,,,,,,,,,,,,,
2018-02-08,2.9700,2.9700,,,,,,,,,,,,,,
2018-02-09,2.8300,2.8300,,,,,,,,,,,,,,
2018-02-12,3.0000,3.0000,,,,,,,,,,,,,,
2018-02-13,2.9600,2.9600,,,,,,,,,,,,,,
2018-02-14,3.2100,3.2100,,,,,,,,,,,,,,
2018-02-15,3.0900,3.0900,,,,,,,,,,,,,,
2018-02-16,3.0800,3.0800,,,,,,,,,,,,,,
2018-02-20,2.9400,2.9400,,,,,,,,,,,,,,
2018-02-21,2.7600,2.7600,,,,,,,,,,,,,,
2018-02-22,2.6400,2.6400,,,,,,,,,,,,,,
2018-02-23,2.6100,2.6100,,,,,,,,,,,,,,
2018-02-26,2.6000,2.6000,,,,,,,,,,,,,,
2018-02-27,2.5300,2.5300,,,,,,,,,,,,,,
2018-02-28,2.5100,2.5100,,,,,,,,,,,,,,
2018-03-01,2.5100,2.5100,,,,,,,,,,,,,,
2018-03-02,2.5100,2.5100,,,,,,,,,,,,,,
2018-03-05,2.4900,2.4900,,,,,,,,,,,,,,
2018-03-06,2.6700,2.6700,,,,,,,,,,,,,,
2018-03-07,2.5800,2.5800,,,,,,,,,,,,,,
2018-03-08,2.5100,2.5100,,,,,,,,,,,,,,
2018-03-09,2.4900,2.4900,,,,,,,,,,,,,,
2018-03-12,2.4700,2.4700,,,,,,,,,,,,,,
2018-03-13,2.4200,2.4200,,,,,,,,,,,,,,
2018-03-14,2.3500,2.3500,,,,,,,,,,,,,,
2018-03-15,2.4000,2.4000,,,,,,,,,,,,,,
2018-03-16,2.4200,2.4200,,,,,,,,,,,,,,
2018-03-19,2.1650,2.1650,,,,,,,,,,,,,,
2018-03-20,2.0500,2.0500,,,,,,,,,,,,,,
2018-03-21,2.1300,2.1300,,,,,,,,,,,,,,
2018-03-22,2.0200,2.0200,,,,,,,,,,,,,,
2018-03-23,2.0300,2.0300,,,,,,,,,,,,,,
2018-03-26,2.0600,2.0600,,,,,,,,,,,,,,
2018-03-27,2.0400,2.0400,,,,,,,,,,,,,,
2018-03-28,1.9800,1.9800,,,,,,,,,,,,,,
2018-03-29,1.9500,1.9500,,,,,,,,,,,,,,
2018-04-02,1.8700,1.8700,,,,,,,,,,,,,,
2018-04-03,1.9200,1.9200,,,,,,,,,,,,,,
2018-04-04,2.0000,2.0000,,,,,,,,,,,,,,
2018-04-05,2.0000,2.0000,,,,,,,,,,,,,,
2018-04-06,2.0400,2.0400,,,,,,,,,,,,,,
2018-04-09,2.0600,2.0600,,,,,,,,,,,,,,
2018-04-10,2.0400,2.0400,,,,,,,,,,,,,,
2018-04-11,2.0800,2.0800,,,,,,,,,,,,,,
2018-04-12,2.0200,2.0200,,,,,,,,,,,,,,
2018-04-13,2.0300,2.0300,,,,,,,,,,,,,,
2018-04-16,2.0600,2.0600,,,,,,,,,,,,,,
2018-04-17,2.0400,2.0400,,,,,,,,,,,,,,
2018-04-18,2.0600,2.0600,,,,,,,,,,,,,,
2018-04-19,2.0400,2.0400,,,,,,,,,,,,,,
2018-04-20,1.9900,1.9900,,,,,,,,,,,,,,
2018-04-23,1.9700,1.9700,,,,,,,,,,,,,,
2018-04-24,1.9700,1.9700,,,,,,,,,,,,,,
2018-04-25,1.9600,1.9600,,,,,,,,,,,,,,
2018-04-26,1.9500,1.9500,,,,,,,,,,,,,,
2018-04-27,1.9500,1.9500,,,,,,,,,,,,,,
2018-04-30,1.9700,1.9700,,,,,,,,,,,,,,
2018-05-01,1.8900,1.8900,,,,,,,,,,,,,,
2018-05-02,1.9000,1.9000,,,,,,,,,,,,,,
2018-05-03,1.9200,1.9200,,,,,,,,,,,,,,
2018-05-04,1.9500,1.9500,,,,,,,,,,,,,,
2018-05-07,1.9500,1.9500,,,,,,,,,,,,,,
2018-05-08,1.9100,1.9100,,,,,,,,,,,,,,
2018-05-09,1.9800,1.9800,,,,,,,,,,,,,,
2018-05-10,1.9800,1.9800,,,,,,,,,,,,,,
2018-05-11,1.9300,1.9300,,,,,,,,,,,,,,
2018-05-14,1.9200,1.9200,,,,,,,,,,,,,,
2018-05-15,1.8300,1.8300,,,,,,,,,,,,,,
2018-05-16,1.8300,1.8300,,,,,,,,,,,,,,
2018-05-17,1.8000,1.8000,,,,,,,,,,,,,,
2018-05-18,1.8100,1.8100,,,,,,,,,,,,,,
2018-05-21,1.7900,1.7900,,,,,,,,,,,,,,
2018-05-22,1.7850,1.7850,,,,,,,,,,,,,,
2018-05-23,1.7500,1.7500,,,,,,,,,,,,,,
2018-05-24,1.7900,1.7900,,,,,,,,,,,,,,
2018-05-25,1.7300,1.7300,,,,,,,,,,,,,,
2018-05-29,1.7500,1.7500,,,,,,,,,,,,,,
2018-05-30,1.7100,1.7100,,,,,,,,,,,,,,
2018-05-31,1.6600,1.6600,,,,,,,,,,,,,,
2018-06-01,1.6800,1.6800,,,,,,,,,,,,,,
2018-06-04,1.6216,1.6216,,,,,,,,,,,,,,
2018-06-05,1.6100,1.6100,,,,,,,,,,,,,,
2018-06-06,1.6400,1.6400,,,,,,,,,,,,,,
2018-06-07,1.6000,1.6000,,,,,,,,,,,,,,
2018-06-08,1.5400,1.5400,,,,,,,,,,,,,,
2018-06-11,1.4900,1.4900,,,,,,,,,,,,,,
2018-06-12,1.4600,1.4600,,,,,,,,,,,,,,
2018-06-13,1.4500,1.4500,,,,,,,,,,,,,,
2018-06-14,1.4300,1.4300,,,,,,,,,,,,,,
2018-06-15,1.3900,1.3900,,,,,,,,,,,,,,
2018-06-18,1.3900,1.3900,,,,,,,,,,,,,,
2018-06-19,1.3800,1.3800,,,,,,,,,,,,,,
2018-06-20,1.3500,1.3500,,,,,,,,,,,,,,
2018-06-21,1.3300,1.3300,,,,,,,,,,,,,,
2018-06-22,1.3800,1.3800,,,,,,,,,,,,,,
2018-06-25,1.4200,1.4200,,,,,,,,,,,,,,
2018-06-26,1.4800,1.4800,,,,,,,,,,,,,,
2018-06-27,1.4300,1.4300,,,,,,,,,,,,,,
2018-06-28,1.4038,1.4038,,,,,,,,,,,,,,
2018-06-29,1.4600,1.4600,,,,,,,,,,,,,,
2018-07-02,1.4400,1.4400,,,,,,,,,,,,,,
2018-07-03,1.4700,1.4700,,,,,,,,,,,,,,
2018-07-05,1.5700,1.5700,,,,,,,,,,,,,,
2018-07-06,1.5600,1.5600,,,,,,,,,,,,,,
2018-07-09,1.5900,1.5900,,,,,,,,,,,,,,
2018-07-10,1.5600,1.5600,,,,,,,,,,,,,,
2018-07-11,1.4900,1.4900,,,,,,,,,,,,,,
2018-07-12,1.4500,1.4500,,,,,,,,,,,,,,
2018-07-13,1.4500,1.4500,,,,,,,,,,,,,,
2018-07-16,1.4500,1.4500,,,,,,,,,,,,,,
2018-07-17,1.4500,1.4500,,,,,,,,,,,,,,
2018-07-18,1.4400,1.4400,,,,,,,,,,,,,,
2018-07-19,1.4000,1.4000,,,,,,,,,,,,,,
2018-07-20,1.4300,1.4300,,,,,,,,,,,,,,
2018-07-23,1.4200,1.4200,,,,,,,,,,,,,,
2018-07-24,1.4100,1.4100,,,,,,,,,,,,,,
2018-07-25,1.4200,1.4200,,,,,,,,,,,,,,
2018-07-26,1.4100,1.4100,,,,,,,,,,,,,,
2018-07-27,1.4000,1.4000,,,,,,,,,,,,,,
2018-07-30,1.3700,1.3700,,,,,,,,,,,,,,
2018-07-31,1.3900,1.3900,,,,,,,,,,,,,,
2018-08-01,1.3700,1.3700,,,,,,,,,,,,,,
2018-08-02,1.3500,1.3500,,,,,,,,,,,,,,
2018-08-03,1.3500,1.3500,,,,,,,,,,,,,,
2018-08-06,1.3500,1.3500,,,,,,,,,,,,,,
2018-08-07,1.2700,1.2700,,,,,,,,,,,,,,
2018-08-08,1.2300,1.2300,,,,,,,,,,,,,,
2018-08-09,1.2600,1.2600,,,,,,,,,,,,,,
2018-08-10,1.0500,1.0500,,,,,,,,,,,,,,
2018-08-13,0.9252,0.9252,,,,,,,,,,,,,,
2018-08-14,0.9078,0.9078,,,,,,,,,,,,,,
2018-08-15,0.8037,0.8037,,,,,,,,,,,,,,
2018-08-16,0.7921,0.7921,,,,,,,,,,,,,,
2018-08-17,0.7844,0.7844,,,,,,,,,,,,,,
2018-08-20,0.7744,0.7744,,,,,,,,,,,,,,
2018-08-21,0.7679,0.7679,,,,,,,,,,,,,,
2018-08-22,0.7700,0.7700,,,,,,,,,,,,,,
2018-08-23,0.7066,0.7066,,,,,,,,,,,,,,
2018-08-24,0.7500,0.7500,,,,,,,,,,,,,,
2018-08-27,0.7347,0.7347,,,,,,,,,,,,,,
2018-08-28,0.7077,0.7077,,,,,,,,,,,,,,
2018-08-29,0.7000,0.7000,,,,,,,,,,,,,,
2018-08-30,0.6999,0.6999,,,,,,,,,,,,,,
2018-08-31,0.6874,0.6874,,,,,,,,,,,,,,
2018-09-04,0.6750,0.6750,,,,,,,,,,,,,,
2018-09-05,0.6300,0.6300,,,,,,,,,,,,,,
2018-09-06,0.6350,0.6350,,,,,,,,,,,,,,
2018-09-07,0.6519,0.6519,,,,,,,,,,,,,,
2018-09-10,0.6611,0.6611,,,,,,,,,,,,,,
2018-09-11,0.6810,0.6810,,,,,,,,,,,,,,
2018-09-12,0.6769,0.6769,,,,,,,,,,,,,,
2018-09-13,0.6649,0.6649,,,,,,,,,,,,,,
2018-09-14,0.6500,0.6500,,,,,,,,,,,,,,
2018-09-17,0.6700,0.6700,,,,,,,,,,,,,,
2018-09-18,0.6699,0.6699,,,,,,,,,,,,,,
2018-09-19,0.7094,0.7094,,,,,,,,,,,,,,
2018-09-20,0.7584,0.7584,,,,,,,,,,,,,,
2018-09-21,0.7230,0.7230,,,,,,,,,,,,,,
2018-09-24,0.7359,0.7359,,,,,,,,,,,,,,
2018-09-25,0.7514,0.7514,,,,,,,,,,,,,,
2018-09-26,0.7687,0.7687,,,,,,,,,,,,,,
2018-09-27,0.7730,0.7730,,,,,,,,,,,,,,
2018-09-28,0.7976,0.7976,,,,,,,,,,,,,,
2018-10-01,0.7900,0.7900,,,,,,,,,,,,,,
2018-10-02,0.8033,0.8033,,,,,,,,,,,,,,
2018-10-03,0.7940,0.7940,,,,,,,,,,,,,,
2018-10-04,0.7843,0.7843,,,,,,,,,,,,,,
2018-10-05,0.7304,0.7304,,,,,,,,,,,,,,
2018-10-08,0.7580,0.7580,,,,,,,,,,,,,,
2018-10-09,0.7300,0.7300,,,,,,,,,,,,,,
2018-10-10,0.7200,0.7200,,,,,,,,,,,,,,
2018-10-11,0.8255,0.8255,,,,,,,,,,,,,,
2018-10-12,0.8050,0.8050,,,,,,,,,,,,,,
2018-10-15,0.8249,0.8249,,,,,,,,,,,,,,
2018-10-16,0.8331,0.8331,,,,,,,,,,,,,,
2018-10-17,0.8141,0.8141,,,,,,,,,,,,,,
2018-10-18,0.7915,0.7915,,,,,,,,,,,,,,
2018-10-19,0.7950,0.7950,,,,,,,,,,,,,,
2018-10-22,0.7700,0.7700,,,,,,,,,,,,,,
2018-10-23,0.7975,0.7975,,,,,,,,,,,,,,
2018-10-24,0.7613,0.7613,,,,,,,,,,,,,,
2018-10-25,0.7598,0.7598,,,,,,,,,,,,,,
2018-10-26,0.7500,0.7500,,,,,,,,,,,,,,
2018-10-29,0.7648,0.7648,,,,,,,,,,,,,,
2018-10-30,0.7499,0.7499,,,,,,,,,,,,,,
2018-10-31,0.7121,0.7121,,,,,,,,,,,,,,
2018-11-01,0.7841,0.7841,,,,,,,,,,,,,,
2018-11-02,0.7730,0.7730,,,,,,,,,,,,,,
2018-11-05,0.8000,0.8000,,,,,,,,,,,,,,
2018-11-06,0.8100,0.8100,,,,,,,,,,,,,,
2018-11-07,0.7816,0.7816,,,,,,,,,,,,,,
2018-11-08,0.7239,0.7239,,,,,,,,,,,,,,
2018-11-09,0.7060,0.7060,,,,,,,,,,,,,,
2018-11-12,0.6754,0.6754,,,,,,,,,,,,,,
2018-11-13,0.6300,0.6300,,,,,,,,,,,,,,
2018-11-14,0.6818,0.6818,,,,,,,,,,,,,,
2018-11-15,0.6560,0.6560,,,,,,,,,,,,,,
2018-11-16,0.6618,0.6618,,,,,,,,,,,,,,
2018-11-19,0.6749,0.6749,,,,,,,,,,,,,,
2018-11-20,0.6911,0.6911,,,,,,,,,,,,,,
2018-11-21,0.7434,0.7434,,,,,,,,,,,,,,
2018-11-23,0.7499,0.7499,,,,,,,,,,,,,,
2018-11-26,0.7462,0.7462,,,,,,,,,,,,,,
2018-11-27,0.7018,0.7018,,,,,,,,,,,,,,
2018-11-28,0.7261,0.7261,,,,,,,,,,,,,,
2018-11-29,0.7313,0.7313,,,,,,,,,,,,,,
2018-11-30,0.7161,0.7161,,,,,,,,,,,,,,
2018-12-03,0.7399,0.7399,,,,,,,,,,,,,,
2018-12-04,0.7201,0.7201,,,,,,,,,,,,,,
2018-12-06,0.7117,0.7117,,,,,,,,,,,,,,
2018-12-07,0.7300,0.7300,,,,,,,,,,,,,,
2018-12-10,0.6933,0.6933,,,,,,,,,,,,,,
2018-12-11,0.6900,0.6900,,,,,,,,,,,,,,
2018-12-12,0.7142,0.7142,,,,,,,,,,,,,,
2018-12-13,0.6783,0.6783,,,,,,,,,,,,,,
2018-12-14,0.6810,0.6810,,,,,,,,,,,,,,
2018-12-17,0.6523,0.6523,,,,,,,,,,,,,,
2018-12-18,0.6850,0.6850,,,,,,,,,,,,,,
2018-12-19,0.6919,0.6919,,,,,,,,,,,,,,
2018-12-20,0.7611,0.7611,,,,,,,,,,,,,,
2018-12-21,0.7445,0.7445,,,,,,,,,,,,,,
2018-12-24,0.7800,0.7800,,,,,,,,,,,,,,
2018-12-26,0.8230,0.8230,,,,,,,,,,,,,,
2018-12-27,0.8303,0.8303,,,,,,,,,,,,,,
2018-12-28,0.8600,0.8600,,,,,,,,,,,,,,
2018-12-31,0.8400,0.8400,,,,,,,,,,,,,,
2019-01-02,0.9300,0.9300,,,,,,,,,,,,,,
2019-01-03,1.0250,1.0250,,,,,,,,,,,,,,
2019-01-04,0.9900,0.9900,,,,,,,,,,,,,,
2019-01-07,0.9899,0.9899,,,,,,,,,,,,,,
2019-01-08,0.9800,0.9800,,,,,,,,,,,,,,
2019-01-09,0.9900,0.9900,,,,,,,,,,,,,,
2019-01-10,0.9671,0.9671,,,,,,,,,,,,,,
2019-01-11,0.9351,0.9351,,,,,,,,,,,,,,
2019-01-14,0.9544,0.9544,,,,,,,,,,,,,,
2019-01-15,0.9093,0.9093,,,,,,,,,,,,,,
2019-01-16,0.8476,0.8476,,,,,,,,,,,,,,
2019-01-17,0.8122,0.8122,,,,,,,,,,,,,,
2019-01-18,0.7749,0.7749,,,,,,,,,,,,,,
